Toll Plaza Name,Latitude,Longitude
Salasar,27.7254672,74.7249281
Sangana,25.3323393,72.1001434
Shahjahanpur,27.8753399,79.9147268
Shobhasar,27.7752774,74.7217445
Sidhpura Toll Plaza,24.0940171,74.7523623
Sikandra,27.217135,77.94667559999999
Simliya Toll Plaza,25.1699842,76.130611
Sirmandi,26.7730053,72.8292238
Sitarampura,26.7467226,75.7618593
SixML,29.8106211,73.8755075
Tamdoli,26.8700893,74.2931218
Tankla,27.0286292,73.5137654
Tatiyawas,27.0897662,75.7415489
Thikariya (Jaipur),26.853538,75.6293796
Thirpali Badi,28.3917236,75.55678209999999
Tidiyasar,28.853265,74.7791482
Udairamsar,27.9354618,73.2942267
Athur (Tindivanam),12.2266754,79.65035429999999
Bogalur,9.4183655,78.74743529999999
Boothakudi,9.9912396,78.1208079
Chatrapatti Toll Plaza,9.417567799999999,77.6006245
Chennasamudram,11.060611,77.9053752
Chittampatti,9.9959856,78.22084009999999
Eliyarpathi,9.783006,78.0945416
Enamkariyanandal Toll plaza,12.2873114,79.0690826
Etturvattam,9.393071299999999,77.9124605
Gangarampalayam,11.9163135,79.6136156
H Pudhupatti,11.9622319,78.4194239
Kallakudi,10.9790683,78.9521511
Kaniyur,10.6041446,77.37629539999999
Kappalur,12.4539342,79.0991019
Kariyamangalam Fee Plaza,12.2870243,78.8304004
Keezhkuppam,11.5768802,78.9360853
Kodai Road (Kozhinjipatti ),11.5995909,78.1193823
Kodikottai,9.8945151,78.8466674
Kothattai,11.4695562,79.2205747
Kozhinjipatti (Kodai Road),11.5995909,78.1193823
Krishnagiri,12.5265661,78.2149575
Kurungudi  ( Veerananallur ),11.2627915,79.5406738
Lembalakudi,10.3214107,78.7229389
Managethi,11.1359812,79.2352468
Manavasi,10.9337876,78.2205563
Mathur,13.1714128,80.2454539
Mettupatti,11.6648324,78.311672
Morattandi,11.978334,79.78890940000001
Nagampatti Fee Plaza,9.0009335,77.9503069
Nallur,9.670154700000001,80.0395205
Nangilikondan Fee Plaza,12.2543996,79.4619506
Nanguneri,8.4961056,77.6464534
Nathakkarai,11.5893073,78.7687256
Nemili (Sriperumbudur),12.98214,79.936869
Omallur,9.2467503,76.75096599999999
Palaya Gandharvakottai,10.5993614,79.0193594
Palayam (Dharmapuri),12.1210997,78.1582143
Pallikonda,12.9043057,78.94117779999999
Pamban Bridge (MoRTH),9.282935499999999,79.19553239999999
Paranur (Chengalpet),12.6978008,79.9761382
Pattaraiperumbudur (temporary TP),13.1545905,79.8254722
Ponnambalapatti,10.5481933,78.28036
Pudhurpandiyapuram,8.8600324,78.106194
Pudur,13.1299346,80.1603018
Pudur,13.1299346,80.1603018
Rasampalayan,11.1936401,78.10696779999999
S V Puram,10.5748765,77.26483449999999
Salaipudhur,11.0600542,77.8860316
Samayapuram,10.9193856,78.74090749999999
Sengurichi,11.7141129,79.33316169999999
Shenbagampettai,10.1567899,78.6398737
Surapattu (Chennai Bypass II),13.0306395,80.1480335
Thennamadevi Toll plaza,11.9829029,79.48349309999999
Thirumandurai,11.3952512,79.0050497
Thirupathisaram Toll plaza,8.2061709,77.4606031
Thiruppachethi,9.774814400000002,78.3436859
Thirupparaithurai,10.8837786,78.5653754
Thuvakudi,10.7526158,78.82977009999999
U.Ponnalagaram,11.528305,79.4054038
Vagaikulam ( Pudukottai ),10.3832867,78.800129
Vaigundam,11.5201656,77.9443084
Valavanthankottai,10.7694757,78.835433
Vallam Toll plaza,10.7140158,79.0701548
Vanagaram (Chennai Bypass),13.055372,80.1572161
Vaniyambadi,12.6824796,78.61673739999999
Veeracholapuram (West),11.9444311,79.2965535
Velampatti Toll Plaza,10.9935149,77.4181102
Velanchettiyur,10.7047089,77.93352759999999
Vennathur,9.5261736,78.89501450000002
Vijaymangalmam,11.2339659,77.5012864
Vikravandi(Villupuram),12.0375484,79.5461681
Bhiknoor,18.1860781,78.3981799
Chinthapally,16.801618,78.82013479999999
Chitlapalli,17.0995932,77.5676735
Dharmaram,18.3040648,79.4879685
Dilawarpur,19.0917821,78.22739490000001
Gamjal,19.0207864,78.3649791
Gowraram,17.7740667,78.653475
Gudur (Hyd-Yadgiri),16.4844365,77.2421624
Gummadidala,17.6847171,78.3685788
Indalwai,18.5378078,78.219132
Jawahar Nagar,26.8892814,75.8360422
Kadthal,16.983683,78.50076570000002
Komalla,17.7778892,79.3020406
Komatipalli,18.6021368,83.39563079999999
Konetipuram,16.0686547,80.7858634
Kothagudem,17.5559725,80.6169577
Manoharabad,17.7664207,78.46809019999999
Medipally Toll Plaza,17.4077808,78.60227669999999
Munnanur,16.7447001,78.2953055
Muthojipet,17.9587363,79.91297349999999
Pippalwada,19.7770846,78.5682144
Rolmamda,19.2800574,78.40935019999999
Singarajupally,17.5914923,79.2648481
Taddanpally Toll Plaza,17.6965948,78.0954136
Yerkaram,17.2301687,79.57076769999999
Aaini,16.3475697,74.04763779999999
Aashpur,23.9571563,74.0784262
Ahamadpur,20.9442152,77.4271665
Aihar,26.1919471,81.02577629999999
Aindhi,26.3594516,80.8516173
Akwabad,26.3309349,80.7106168
Aliyapur,26.0725709,80.1637901
Amora Moiddinpur,25.9789642,83.0566661
Anantram,26.603316,79.2585058
Andhiyari,27.0919586,77.3812494
Asroga,26.2988246,81.9500719
Babina,25.249456,78.4623211
Badagawn,27.0459008,74.81123269999999
Badauri,13.1523165,8.0049337
Baiti Kala Toll Plaza,26.0544377,82.33940419999999
Baleni,28.9530773,77.453704
Bamhori Kurmin,23.7165612,77.3180836
Baros,4.2850133,73.42722909999999
Basheerapur Toll Plaza,27.0735547,79.8432637
Belgada,27.1166959,82.89631349999999
Belon,22.2830158,114.1524584
Bhaneda Toll Plaza,29.5304862,78.2675478
Bharatkund,26.63558,82.12671
Bhojpur,25.466155,84.5222189
Bhuni,29.13258279999999,77.5669571
Bilakbarpur (Dundahera )(EPE),52.34501729999999,5.9836544
Brijghat,28.78922099999999,78.0823084
Cable Stayed Naini Bridge,25.4268792,81.8613842
Chapwa,26.730777,84.7485315
Chaukadi,24.678755,75.2595731
Chhajarsi,28.6287586,77.39590969999999
Chota Mawana Toll Plaza,29.0915877,77.859747
Daffi,41.5871978,24.6794757
Dakhina Sekhpur,26.5314137,81.072706
Dasna EPE,28.6789231,77.5317819
Dasna(EPE),28.6789231,77.5317819
Duhai(EPE),28.7304168,77.4758542
Dularpur,26.2253333,86.0306502
Etaura Bujurg,26.485778,83.3161387
Faridpur,23.6057352,89.8386531
Fatehpur Rampur(EPE),6.586663199999999,3.9699874
Gopalpur Toll Plaza,25.1660947,82.48007729999999
Gulalpurva,27.8253709,81.52398459999999
Gulhaura,27.232686,82.8253514
Gurau (Semra Atikabad),26.9786729,78.7858712
Hadawa,26.0308641,82.8075032
Handia,25.3627247,82.18987030000001
Itaunja (Barabhari),27.0808218,80.89588429999999
Jagahedi,29.4726817,77.7085091
Jakhauli(EPE),28.9349636,77.15139239999999
Jindpur,28.7929774,77.15444540000001
Jiwana,29.0926934,77.369282
Jorwara,25.2477941,81.27665979999999
Kashi,25.3176452,82.9739144
Katoghan,25.7428668,81.1582112
Khairabad (Karondi),27.5284275,80.7491563
Khanna,30.70707689999999,76.2169907
Kiratpur Toll Plaza,27.7915931,78.28642909999999
Kunwarpur,25.6754053,82.32484099999999
Lalanagar,25.2754645,82.48504799999999
Laxmannath,21.8411304,87.21906469999999
Luhari,28.3732269,76.7156143
Madrak,27.7950439,78.089439
Mahuvan,27.3372128,77.73750700000001
Maigalganj,27.7172982,80.3449831
Mandawnagar,26.8107045,82.73146890000001
Maujpur (EPE),28.6906285,77.2764329
Mawikalan(EPE),29.0259073,77.4443807
Mirzapur  ( Kyampur ) fee plaza,25.6812762,83.5403324
Mohammad Ibrahimpur,28.572242,78.8014505
Mungari,-30.85578,121.267197
Muzaina Hetim,26.7338218,83.8085572
Nainsar,27.2082357,83.25327709999999
Nawabganj,28.5405365,79.6305599
Nawabganj,28.5405365,79.6305599
Niyamatpur Ekrotiya,28.5881787,78.7164428
Nuruddinpur,26.0956784,83.0354663
Patni Pratapur,29.5304909,77.1989389
Pidhi,26.2741429,81.4114142
Plaza 1,39.7733247,-94.7695854
Pratappur  Toll Plaza,25.1773595,82.97347690000001
Raibha,27.1776846,77.80670649999999
Ramnagar Gansiyari,25.7173949,81.90573189999999
Rampura,30.2701304,75.2398001
Raunahi,26.7690147,82.01619029999999
Sabli,23.8673293,73.57266340000001
Sahson,25.4848216,81.98048159999999
Salemgarh,26.6192462,84.2568529
Sarai Sundar,27.1441916,79.5336477
Semraraja,27.0714045,83.6094612
Semri,27.6898291,77.5297468
Shahabpur,31.07875079999999,76.1877926
Sherpur Chamaraha,26.8184263,83.2857186
Siwaya,28.6413336,77.6851069
Soraon,25.6070169,81.8497567
Srinagar,34.0836708,74.7972825
Tamsabad,29.4061685,77.12766289999999
Tarwa Dewa,27.1930926,79.37330639999999
Tendua (Gorakhpur Bypass),26.7241116,83.27447459999999
Tundla,27.2263843,78.2425418
Umapur,19.2963455,75.59803959999999
Vighakhet,24.7896466,78.4487648
Bahadrabad,29.9195136,78.0409416
Bhagwanpur,29.941693,77.8141191
Chhapar,27.8185932,74.43790729999999
Deoria,26.5024286,83.7791283
Jagatpur Patti,29.2456199,78.8807247
Lacchhiwala,30.2230212,78.07660360000001
Puraini,25.5961766,86.9918988
Rawason Bridge (MoRTH),42.2422457,-88.2150827
Sarsawa,30.0197627,77.3984704
Banskopa,23.4919176,87.3748863
Barai Toll Plaza,25.6709171,88.08016529999999
Beliyad,23.7616484,86.8057142
Dankuni,22.6809296,88.29701419999999
Ghogarkuthi,26.3230195,89.6404628
Gopgram (Shibpur),24.1505934,88.1864442
Guabari,26.3573126,90.17056869999999
Husludanga,26.5572389,88.9141424
Jaladhulagori (Dhulagarh),22.5731795,88.18176489999999
Kalapathar,27.9833333,86.8166667
Lakshmipur (Eighteen Mile ),22.9454033,90.8341624
Mejia,23.5639262,87.1073658
Namkhna,21.7699486,88.23151299999999
Nivedita Setu,22.6526096,88.35418179999999
Palsit,23.2060117,88.0045062
Panikauri,26.5780132,88.51815409999999
Paschim Madati,26.5442929,88.2412504
Rajchandrapur  (Howrah),22.6550289,88.3172494
Rangalibazna,26.6829205,89.22405669999999
Sali Bamandanga,23.6290356,88.360083
Satbhaiya,26.6707618,88.2193381
Sonapetya,22.3341108,87.8776824
Sulkhapara,26.85739,88.90785269999999
Surjapur,25.9402263,87.8464254
